Country,Region/State,"Zip/PostAN Code","Weight (and above)","Shipping Price"
RE,*,*,2.9,65.29230769
RE,*,*,3,67.46153846
RE,*,*,3.1,69.63076923
RE,*,*,3.2,71.8
RE,*,*,3.3,73.96923077
RE,*,*,3.4,76.13846154
RE,*,*,3.5,78.30769231
RE,*,*,3.6,80.47692308
RE,*,*,3.7,82.64615385
RE,*,*,3.8,84.81538462
RE,*,*,3.9,86.98461538
RE,*,*,4,89.15384615
RE,*,*,4.1,91.32307692
RE,*,*,4.2,93.49230769
RE,*,*,4.3,95.66153846
RE,*,*,4.4,97.83076923
RE,*,*,4.5,100
RE,*,*,4.6,102.1692308
RE,*,*,4.7,104.3384615
RE,*,*,4.8,106.5076923
RE,*,*,4.9,108.6769231
RE,*,*,5,110.8461538
RO,*,*,0.1,4.553846154
RO,*,*,0.2,6.723076923
RO,*,*,0.3,8.892307692
RO,*,*,0.4,11.06153846
RO,*,*,0.5,13.23076923
RO,*,*,0.6,15.4
RO,*,*,0.7,17.56923077
RO,*,*,0.8,19.73846154
RO,*,*,0.9,21.90769231
RO,*,*,1,24.07692308
RO,*,*,1.1,26.24615385
RO,*,*,1.2,28.41538462
RO,*,*,1.3,30.58461538
RO,*,*,1.4,32.75384615
RO,*,*,1.5,34.92307692
RO,*,*,1.6,37.09230769
RO,*,*,1.7,39.26153846
RO,*,*,1.8,41.43076923
RO,*,*,1.9,43.6
RO,*,*,2,45.76923077
RO,*,*,2.1,47.93846154
RO,*,*,2.2,50.10769231
RO,*,*,2.3,52.27692308
RO,*,*,2.4,54.44615385
RO,*,*,2.5,56.61538462
RO,*,*,2.6,58.78461538
RO,*,*,2.7,60.95384615
RO,*,*,2.8,63.12307692
RO,*,*,2.9,65.29230769
RO,*,*,3,67.46153846
RO,*,*,3.1,69.63076923
RO,*,*,3.2,71.8
RO,*,*,3.3,73.96923077
RO,*,*,3.4,76.13846154
RO,*,*,3.5,78.30769231
RO,*,*,3.6,80.47692308
RO,*,*,3.7,82.64615385
RO,*,*,3.8,84.81538462
RO,*,*,3.9,86.98461538
RO,*,*,4,89.15384615
RO,*,*,4.1,91.32307692
RO,*,*,4.2,93.49230769
RO,*,*,4.3,95.66153846
RO,*,*,4.4,97.83076923
RO,*,*,4.5,100
RO,*,*,4.6,102.1692308
RO,*,*,4.7,104.3384615
RO,*,*,4.8,106.5076923
RO,*,*,4.9,108.6769231
RO,*,*,5,110.8461538
RS,*,*,0.1,4.553846154
RS,*,*,0.2,6.723076923
RS,*,*,0.3,8.892307692
RS,*,*,0.4,11.06153846
RS,*,*,0.5,13.23076923
RS,*,*,0.6,15.4
RS,*,*,0.7,17.56923077
RS,*,*,0.8,19.73846154
RS,*,*,0.9,21.90769231
RS,*,*,1,24.07692308
RS,*,*,1.1,26.24615385
RS,*,*,1.2,28.41538462
RS,*,*,1.3,30.58461538
RS,*,*,1.4,32.75384615
RS,*,*,1.5,34.92307692
RS,*,*,1.6,37.09230769
RS,*,*,1.7,39.26153846
RS,*,*,1.8,41.43076923
RS,*,*,1.9,43.6
RS,*,*,2,45.76923077
RS,*,*,2.1,47.93846154
RS,*,*,2.2,50.10769231
RS,*,*,2.3,52.27692308
RS,*,*,2.4,54.44615385
RS,*,*,2.5,56.61538462
RS,*,*,2.6,58.78461538
RS,*,*,2.7,60.95384615
RS,*,*,2.8,63.12307692
RS,*,*,2.9,65.29230769
RS,*,*,3,67.46153846
RS,*,*,3.1,69.63076923
RS,*,*,3.2,71.8
RS,*,*,3.3,73.96923077
RS,*,*,3.4,76.13846154
RS,*,*,3.5,78.30769231
RS,*,*,3.6,80.47692308
RS,*,*,3.7,82.64615385
RS,*,*,3.8,84.81538462
RS,*,*,3.9,86.98461538
RS,*,*,4,89.15384615
RS,*,*,4.1,91.32307692
RS,*,*,4.2,93.49230769
RS,*,*,4.3,95.66153846
RS,*,*,4.4,97.83076923
RS,*,*,4.5,100
RS,*,*,4.6,102.1692308
RS,*,*,4.7,104.3384615
RS,*,*,4.8,106.5076923
RS,*,*,4.9,108.6769231
RS,*,*,5,110.8461538
RU,*,*,0.1,4.553846154
RU,*,*,0.2,6.723076923
RU,*,*,0.3,8.892307692
RU,*,*,0.4,11.06153846
RU,*,*,0.5,13.23076923
RU,*,*,0.6,15.4
RU,*,*,0.7,17.56923077
RU,*,*,0.8,19.73846154
RU,*,*,0.9,21.90769231
RU,*,*,1,24.07692308
RU,*,*,1.1,26.24615385
RU,*,*,1.2,28.41538462
RU,*,*,1.3,30.58461538
RU,*,*,1.4,32.75384615
RU,*,*,1.5,34.92307692
RU,*,*,1.6,37.09230769
RU,*,*,1.7,39.26153846
RU,*,*,1.8,41.43076923
RU,*,*,1.9,43.6
RU,*,*,2,45.76923077
RU,*,*,2.1,47.93846154
RU,*,*,2.2,50.10769231
RU,*,*,2.3,52.27692308
RU,*,*,2.4,54.44615385
RU,*,*,2.5,56.61538462
RU,*,*,2.6,58.78461538
RU,*,*,2.7,60.95384615
RU,*,*,2.8,63.12307692
RU,*,*,2.9,65.29230769
RU,*,*,3,67.46153846
RU,*,*,3.1,69.63076923
RU,*,*,3.2,71.8
RU,*,*,3.3,73.96923077
RU,*,*,3.4,76.13846154
RU,*,*,3.5,78.30769231
RU,*,*,3.6,80.47692308
RU,*,*,3.7,82.64615385
RU,*,*,3.8,84.81538462
RU,*,*,3.9,86.98461538
RU,*,*,4,89.15384615
RU,*,*,4.1,91.32307692
RU,*,*,4.2,93.49230769
RU,*,*,4.3,95.66153846
RU,*,*,4.4,97.83076923
RU,*,*,4.5,100
RU,*,*,4.6,102.1692308
RU,*,*,4.7,104.3384615
RU,*,*,4.8,106.5076923
RU,*,*,4.9,108.6769231
RU,*,*,5,110.8461538
RW,*,*,0.1,4.553846154
RW,*,*,0.2,6.723076923
RW,*,*,0.3,8.892307692
RW,*,*,0.4,11.06153846
RW,*,*,0.5,13.23076923
RW,*,*,0.6,15.4
RW,*,*,0.7,17.56923077
RW,*,*,0.8,19.73846154
RW,*,*,0.9,21.90769231
RW,*,*,1,24.07692308
RW,*,*,1.1,26.24615385
RW,*,*,1.2,28.41538462
RW,*,*,1.3,30.58461538
RW,*,*,1.4,32.75384615
RW,*,*,1.5,34.92307692
RW,*,*,1.6,37.09230769
RW,*,*,1.7,39.26153846
RW,*,*,1.8,41.43076923
RW,*,*,1.9,43.6
RW,*,*,2,45.76923077
RW,*,*,2.1,47.93846154
RW,*,*,2.2,50.10769231
RW,*,*,2.3,52.27692308
RW,*,*,2.4,54.44615385
RW,*,*,2.5,56.61538462
RW,*,*,2.6,58.78461538
RW,*,*,2.7,60.95384615
RW,*,*,2.8,63.12307692
RW,*,*,2.9,65.29230769
RW,*,*,3,67.46153846
RW,*,*,3.1,69.63076923
RW,*,*,3.2,71.8
RW,*,*,3.3,73.96923077
RW,*,*,3.4,76.13846154
RW,*,*,3.5,78.30769231
RW,*,*,3.6,80.47692308
RW,*,*,3.7,82.64615385
RW,*,*,3.8,84.81538462
RW,*,*,3.9,86.98461538
RW,*,*,4,89.15384615
RW,*,*,4.1,91.32307692
RW,*,*,4.2,93.49230769
RW,*,*,4.3,95.66153846
RW,*,*,4.4,97.83076923
RW,*,*,4.5,100
RW,*,*,4.6,102.1692308
RW,*,*,4.7,104.3384615
RW,*,*,4.8,106.5076923
RW,*,*,4.9,108.6769231
RW,*,*,5,110.8461538
SC,*,*,0.1,4.553846154
SC,*,*,0.2,6.723076923
SC,*,*,0.3,8.892307692
SC,*,*,0.4,11.06153846
SC,*,*,0.5,13.23076923
SC,*,*,0.6,15.4
SC,*,*,0.7,17.56923077
SC,*,*,0.8,19.73846154
SC,*,*,0.9,21.90769231
SC,*,*,1,24.07692308
SC,*,*,1.1,26.24615385
SC,*,*,1.2,28.41538462
SC,*,*,1.3,30.58461538
SC,*,*,1.4,32.75384615
SC,*,*,1.5,34.92307692
SC,*,*,1.6,37.09230769
SC,*,*,1.7,39.26153846
SC,*,*,1.8,41.43076923
SC,*,*,1.9,43.6
SC,*,*,2,45.76923077
SC,*,*,2.1,47.93846154
SC,*,*,2.2,50.10769231
SC,*,*,2.3,52.27692308
SC,*,*,2.4,54.44615385
SC,*,*,2.5,56.61538462
SC,*,*,2.6,58.78461538
SC,*,*,2.7,60.95384615
SC,*,*,2.8,63.12307692
SC,*,*,2.9,65.29230769
SC,*,*,3,67.46153846
SC,*,*,3.1,69.63076923
SC,*,*,3.2,71.8
SC,*,*,3.3,73.96923077
SC,*,*,3.4,76.13846154
SC,*,*,3.5,78.30769231
SC,*,*,3.6,80.47692308
SC,*,*,3.7,82.64615385
SC,*,*,3.8,84.81538462
SC,*,*,3.9,86.98461538
SC,*,*,4,89.15384615
SC,*,*,4.1,91.32307692
SC,*,*,4.2,93.49230769
SC,*,*,4.3,95.66153846
SC,*,*,4.4,97.83076923
SC,*,*,4.5,100
SC,*,*,4.6,102.1692308
SC,*,*,4.7,104.3384615
SC,*,*,4.8,106.5076923
SC,*,*,4.9,108.6769231
SC,*,*,5,110.8461538
SD,*,*,0.1,4.553846154
SD,*,*,0.2,6.723076923
SD,*,*,0.3,8.892307692
SD,*,*,0.4,11.06153846
SD,*,*,0.5,13.23076923
SD,*,*,0.6,15.4
SD,*,*,0.7,17.56923077
SD,*,*,0.8,19.73846154
SD,*,*,0.9,21.90769231
SD,*,*,1,24.07692308
SD,*,*,1.1,26.24615385
SD,*,*,1.2,28.41538462
SD,*,*,1.3,30.58461538
SD,*,*,1.4,32.75384615
SD,*,*,1.5,34.92307692
SD,*,*,1.6,37.09230769
SD,*,*,1.7,39.26153846
SD,*,*,1.8,41.43076923
SD,*,*,1.9,43.6
SD,*,*,2,45.76923077
SD,*,*,2.1,47.93846154
SD,*,*,2.2,50.10769231
SD,*,*,2.3,52.27692308
SD,*,*,2.4,54.44615385
SD,*,*,2.5,56.61538462
SD,*,*,2.6,58.78461538
SD,*,*,2.7,60.95384615
SD,*,*,2.8,63.12307692
SD,*,*,2.9,65.29230769
SD,*,*,3,67.46153846
SD,*,*,3.1,69.63076923
SD,*,*,3.2,71.8
SD,*,*,3.3,73.96923077
SD,*,*,3.4,76.13846154
SD,*,*,3.5,78.30769231
SD,*,*,3.6,80.47692308
SD,*,*,3.7,82.64615385
SD,*,*,3.8,84.81538462
SD,*,*,3.9,86.98461538
SD,*,*,4,89.15384615
SD,*,*,4.1,91.32307692
SD,*,*,4.2,93.49230769
SD,*,*,4.3,95.66153846
SD,*,*,4.4,97.83076923
SD,*,*,4.5,100
SD,*,*,4.6,102.1692308
SD,*,*,4.7,104.3384615
SD,*,*,4.8,106.5076923
SD,*,*,4.9,108.6769231
SD,*,*,5,110.8461538
SE,*,*,0.1,4.553846154
SE,*,*,0.2,6.723076923
SE,*,*,0.3,8.892307692
SE,*,*,0.4,11.06153846
SE,*,*,0.5,13.23076923
SE,*,*,0.6,15.4
SE,*,*,0.7,17.56923077
SE,*,*,0.8,19.73846154
SE,*,*,0.9,21.90769231
SE,*,*,1,24.07692308
SE,*,*,1.1,26.24615385
SE,*,*,1.2,28.41538462
SE,*,*,1.3,30.58461538
SE,*,*,1.4,32.75384615
SE,*,*,1.5,34.92307692
SE,*,*,1.6,37.09230769
SE,*,*,1.7,39.26153846
SE,*,*,1.8,41.43076923
SE,*,*,1.9,43.6
SE,*,*,2,45.76923077
SE,*,*,2.1,47.93846154
SE,*,*,2.2,50.10769231
SE,*,*,2.3,52.27692308
SE,*,*,2.4,54.44615385
SE,*,*,2.5,56.61538462
SE,*,*,2.6,58.78461538
SE,*,*,2.7,60.95384615
SE,*,*,2.8,63.12307692
SE,*,*,2.9,65.29230769
SE,*,*,3,67.46153846
SE,*,*,3.1,69.63076923
SE,*,*,3.2,71.8
SE,*,*,3.3,73.96923077
SE,*,*,3.4,76.13846154
SE,*,*,3.5,78.30769231
SE,*,*,3.6,80.47692308
SE,*,*,3.7,82.64615385
SE,*,*,3.8,84.81538462
SE,*,*,3.9,86.98461538
SE,*,*,4,89.15384615
SE,*,*,4.1,91.32307692
SE,*,*,4.2,93.49230769
SE,*,*,4.3,95.66153846
SE,*,*,4.4,97.83076923
SE,*,*,4.5,100
SE,*,*,4.6,102.1692308
SE,*,*,4.7,104.3384615
SE,*,*,4.8,106.5076923
SE,*,*,4.9,108.6769231
SE,*,*,5,110.8461538
SI,*,*,0.1,4.553846154
SI,*,*,0.2,6.723076923
SI,*,*,0.3,8.892307692
SI,*,*,0.4,11.06153846
SI,*,*,0.5,13.23076923
SI,*,*,0.6,15.4
SI,*,*,0.7,17.56923077
SI,*,*,0.8,19.73846154
SI,*,*,0.9,21.90769231
SI,*,*,1,24.07692308
SI,*,*,1.1,26.24615385
SI,*,*,1.2,28.41538462
SI,*,*,1.3,30.58461538
SI,*,*,1.4,32.75384615
SI,*,*,1.5,34.92307692
SI,*,*,1.6,37.09230769
SI,*,*,1.7,39.26153846
SI,*,*,1.8,41.43076923
SI,*,*,1.9,43.6
SI,*,*,2,45.76923077
SI,*,*,2.1,47.93846154
SI,*,*,2.2,50.10769231
SI,*,*,2.3,52.27692308
SI,*,*,2.4,54.44615385
SI,*,*,2.5,56.61538462
SI,*,*,2.6,58.78461538
SI,*,*,2.7,60.95384615
SI,*,*,2.8,63.12307692
SI,*,*,2.9,65.29230769
SI,*,*,3,67.46153846
SI,*,*,3.1,69.63076923
SI,*,*,3.2,71.8
SI,*,*,3.3,73.96923077
SI,*,*,3.4,76.13846154
SI,*,*,3.5,78.30769231
SI,*,*,3.6,80.47692308
SI,*,*,3.7,82.64615385
SI,*,*,3.8,84.81538462
SI,*,*,3.9,86.98461538
SI,*,*,4,89.15384615
SI,*,*,4.1,91.32307692
SI,*,*,4.2,93.49230769
SI,*,*,4.3,95.66153846
SI,*,*,4.4,97.83076923
SI,*,*,4.5,100
SI,*,*,4.6,102.1692308
SI,*,*,4.7,104.3384615
SI,*,*,4.8,106.5076923
SI,*,*,4.9,108.6769231
SI,*,*,5,110.8461538
SK,*,*,0.1,4.553846154
SK,*,*,0.2,6.723076923
SK,*,*,0.3,8.892307692
SK,*,*,0.4,11.06153846
SK,*,*,0.5,13.23076923
SK,*,*,0.6,15.4
SK,*,*,0.7,17.56923077
SK,*,*,0.8,19.73846154
SK,*,*,0.9,21.90769231
SK,*,*,1,24.07692308
SK,*,*,1.1,26.24615385
SK,*,*,1.2,28.41538462
SK,*,*,1.3,30.58461538
SK,*,*,1.4,32.75384615
SK,*,*,1.5,34.92307692
SK,*,*,1.6,37.09230769
SK,*,*,1.7,39.26153846
SK,*,*,1.8,41.43076923
SK,*,*,1.9,43.6
SK,*,*,2,45.76923077
SK,*,*,2.1,47.93846154
SK,*,*,2.2,50.10769231
SK,*,*,2.3,52.27692308
SK,*,*,2.4,54.44615385
SK,*,*,2.5,56.61538462
SK,*,*,2.6,58.78461538
SK,*,*,2.7,60.95384615
SK,*,*,2.8,63.12307692
SK,*,*,2.9,65.29230769
SK,*,*,3,67.46153846
SK,*,*,3.1,69.63076923
SK,*,*,3.2,71.8
SK,*,*,3.3,73.96923077
SK,*,*,3.4,76.13846154
SK,*,*,3.5,78.30769231
SK,*,*,3.6,80.47692308
SK,*,*,3.7,82.64615385
SK,*,*,3.8,84.81538462
SK,*,*,3.9,86.98461538
SK,*,*,4,89.15384615
SK,*,*,4.1,91.32307692
SK,*,*,4.2,93.49230769
SK,*,*,4.3,95.66153846
SK,*,*,4.4,97.83076923
SK,*,*,4.5,100
SK,*,*,4.6,102.1692308
SK,*,*,4.7,104.3384615
SK,*,*,4.8,106.5076923
SK,*,*,4.9,108.6769231
SK,*,*,5,110.8461538
SL,*,*,0.1,4.553846154
SL,*,*,0.2,6.723076923
SL,*,*,0.3,8.892307692
SL,*,*,0.4,11.06153846
SL,*,*,0.5,13.23076923
SL,*,*,0.6,15.4
SL,*,*,0.7,17.56923077
SL,*,*,0.8,19.73846154
SL,*,*,0.9,21.90769231
SL,*,*,1,24.07692308
SL,*,*,1.1,26.24615385
SL,*,*,1.2,28.41538462
SL,*,*,1.3,30.58461538
SL,*,*,1.4,32.75384615
SL,*,*,1.5,34.92307692
SL,*,*,1.6,37.09230769
SL,*,*,1.7,39.26153846
SL,*,*,1.8,41.43076923
SL,*,*,1.9,43.6
SL,*,*,2,45.76923077
SL,*,*,2.1,47.93846154
SL,*,*,2.2,50.10769231
SL,*,*,2.3,52.27692308
SL,*,*,2.4,54.44615385
SL,*,*,2.5,56.61538462
SL,*,*,2.6,58.78461538
SL,*,*,2.7,60.95384615
SL,*,*,2.8,63.12307692
SL,*,*,2.9,65.29230769
SL,*,*,3,67.46153846
SL,*,*,3.1,69.63076923
SL,*,*,3.2,71.8
SL,*,*,3.3,73.96923077
SL,*,*,3.4,76.13846154
SL,*,*,3.5,78.30769231
SL,*,*,3.6,80.47692308
SL,*,*,3.7,82.64615385
SL,*,*,3.8,84.81538462
SL,*,*,3.9,86.98461538
SL,*,*,4,89.15384615
SL,*,*,4.1,91.32307692
SL,*,*,4.2,93.49230769
SL,*,*,4.3,95.66153846
SL,*,*,4.4,97.83076923
SL,*,*,4.5,100
SL,*,*,4.6,102.1692308
SL,*,*,4.7,104.3384615
SL,*,*,4.8,106.5076923
SL,*,*,4.9,108.6769231
SL,*,*,5,110.8461538
SN,*,*,0.1,4.553846154
SN,*,*,0.2,6.723076923
SN,*,*,0.3,8.892307692
SN,*,*,0.4,11.06153846
SN,*,*,0.5,13.23076923
SN,*,*,0.6,15.4
SN,*,*,0.7,17.56923077
SN,*,*,0.8,19.73846154
SN,*,*,0.9,21.90769231
SN,*,*,1,24.07692308
SN,*,*,1.1,26.24615385
SN,*,*,1.2,28.41538462
SN,*,*,1.3,30.58461538
SN,*,*,1.4,32.75384615
SN,*,*,1.5,34.92307692
SN,*,*,1.6,37.09230769
SN,*,*,1.7,39.26153846
SN,*,*,1.8,41.43076923
SN,*,*,1.9,43.6
SN,*,*,2,45.76923077
SN,*,*,2.1,47.93846154
SN,*,*,2.2,50.10769231
SN,*,*,2.3,52.27692308
SN,*,*,2.4,54.44615385
SN,*,*,2.5,56.61538462
SN,*,*,2.6,58.78461538
SN,*,*,2.7,60.95384615
SN,*,*,2.8,63.12307692
SN,*,*,2.9,65.29230769
SN,*,*,3,67.46153846
SN,*,*,3.1,69.63076923
SN,*,*,3.2,71.8
SN,*,*,3.3,73.96923077
SN,*,*,3.4,76.13846154
SN,*,*,3.5,78.30769231
SN,*,*,3.6,80.47692308
SN,*,*,3.7,82.64615385
SN,*,*,3.8,84.81538462
SN,*,*,3.9,86.98461538
SN,*,*,4,89.15384615
SN,*,*,4.1,91.32307692
SN,*,*,4.2,93.49230769
SN,*,*,4.3,95.66153846
SN,*,*,4.4,97.83076923
SN,*,*,4.5,100
SN,*,*,4.6,102.1692308
SN,*,*,4.7,104.3384615
SN,*,*,4.8,106.5076923
SN,*,*,4.9,108.6769231
SN,*,*,5,110.8461538
SO,*,*,0.1,4.553846154
SO,*,*,0.2,6.723076923
SO,*,*,0.3,8.892307692
SO,*,*,0.4,11.06153846
SO,*,*,0.5,13.23076923
SO,*,*,0.6,15.4
SO,*,*,0.7,17.56923077
SO,*,*,0.8,19.73846154
SO,*,*,0.9,21.90769231
SO,*,*,1,24.07692308
SO,*,*,1.1,26.24615385
SO,*,*,1.2,28.41538462
SO,*,*,1.3,30.58461538
SO,*,*,1.4,32.75384615
SO,*,*,1.5,34.92307692
SO,*,*,1.6,37.09230769
SO,*,*,1.7,39.26153846
SO,*,*,1.8,41.43076923
SO,*,*,1.9,43.6
SO,*,*,2,45.76923077
SO,*,*,2.1,47.93846154
SO,*,*,2.2,50.10769231
SO,*,*,2.3,52.27692308
SO,*,*,2.4,54.44615385
SO,*,*,2.5,56.61538462
SO,*,*,2.6,58.78461538
SO,*,*,2.7,60.95384615
SO,*,*,2.8,63.12307692
SO,*,*,2.9,65.29230769
SO,*,*,3,67.46153846
SO,*,*,3.1,69.63076923
SO,*,*,3.2,71.8
SO,*,*,3.3,73.96923077
SO,*,*,3.4,76.13846154
SO,*,*,3.5,78.30769231
SO,*,*,3.6,80.47692308
SO,*,*,3.7,82.64615385
SO,*,*,3.8,84.81538462
SO,*,*,3.9,86.98461538
SO,*,*,4,89.15384615
SO,*,*,4.1,91.32307692
SO,*,*,4.2,93.49230769
SO,*,*,4.3,95.66153846
SO,*,*,4.4,97.83076923
SO,*,*,4.5,100
SO,*,*,4.6,102.1692308
SO,*,*,4.7,104.3384615
SO,*,*,4.8,106.5076923
SO,*,*,4.9,108.6769231
SO,*,*,5,110.8461538
SR,*,*,0.1,4.553846154
SR,*,*,0.2,6.723076923
SR,*,*,0.3,8.892307692
SR,*,*,0.4,11.06153846
SR,*,*,0.5,13.23076923
SR,*,*,0.6,15.4
SR,*,*,0.7,17.56923077
SR,*,*,0.8,19.73846154
SR,*,*,0.9,21.90769231
SR,*,*,1,24.07692308
SR,*,*,1.1,26.24615385
SR,*,*,1.2,28.41538462
SR,*,*,1.3,30.58461538
SR,*,*,1.4,32.75384615
SR,*,*,1.5,34.92307692
SR,*,*,1.6,37.09230769
SR,*,*,1.7,39.26153846
SR,*,*,1.8,41.43076923
SR,*,*,1.9,43.6
SR,*,*,2,45.76923077
SR,*,*,2.1,47.93846154
SR,*,*,2.2,50.10769231
SR,*,*,2.3,52.27692308
SR,*,*,2.4,54.44615385
SR,*,*,2.5,56.61538462
SR,*,*,2.6,58.78461538
SR,*,*,2.7,60.95384615
SR,*,*,2.8,63.12307692
SR,*,*,2.9,65.29230769
SR,*,*,3,67.46153846
SR,*,*,3.1,69.63076923
SR,*,*,3.2,71.8
SR,*,*,3.3,73.96923077
SR,*,*,3.4,76.13846154
SR,*,*,3.5,78.30769231
SR,*,*,3.6,80.47692308
SR,*,*,3.7,82.64615385
SR,*,*,3.8,84.81538462
SR,*,*,3.9,86.98461538
SR,*,*,4,89.15384615
SR,*,*,4.1,91.32307692
SR,*,*,4.2,93.49230769
SR,*,*,4.3,95.66153846
SR,*,*,4.4,97.83076923
SR,*,*,4.5,100
SR,*,*,4.6,102.1692308
SR,*,*,4.7,104.3384615
SR,*,*,4.8,106.5076923
SR,*,*,4.9,108.6769231
SR,*,*,5,110.8461538
ST,*,*,0.1,4.553846154
ST,*,*,0.2,6.723076923
ST,*,*,0.3,8.892307692
ST,*,*,0.4,11.06153846
ST,*,*,0.5,13.23076923
ST,*,*,0.6,15.4
ST,*,*,0.7,17.56923077
ST,*,*,0.8,19.73846154
ST,*,*,0.9,21.90769231
ST,*,*,1,24.07692308
ST,*,*,1.1,26.24615385
ST,*,*,1.2,28.41538462
ST,*,*,1.3,30.58461538
ST,*,*,1.4,32.75384615
ST,*,*,1.5,34.92307692
ST,*,*,1.6,37.09230769
ST,*,*,1.7,39.26153846
ST,*,*,1.8,41.43076923
ST,*,*,1.9,43.6
ST,*,*,2,45.76923077
ST,*,*,2.1,47.93846154
ST,*,*,2.2,50.10769231
ST,*,*,2.3,52.27692308
ST,*,*,2.4,54.44615385
ST,*,*,2.5,56.61538462
ST,*,*,2.6,58.78461538
ST,*,*,2.7,60.95384615
ST,*,*,2.8,63.12307692
ST,*,*,2.9,65.29230769
ST,*,*,3,67.46153846
ST,*,*,3.1,69.63076923
ST,*,*,3.2,71.8
ST,*,*,3.3,73.96923077
ST,*,*,3.4,76.13846154
ST,*,*,3.5,78.30769231
ST,*,*,3.6,80.47692308
ST,*,*,3.7,82.64615385
ST,*,*,3.8,84.81538462
ST,*,*,3.9,86.98461538
ST,*,*,4,89.15384615
ST,*,*,4.1,91.32307692
ST,*,*,4.2,93.49230769
ST,*,*,4.3,95.66153846
ST,*,*,4.4,97.83076923
ST,*,*,4.5,100
ST,*,*,4.6,102.1692308
ST,*,*,4.7,104.3384615
ST,*,*,4.8,106.5076923
ST,*,*,4.9,108.6769231
ST,*,*,5,110.8461538
SZ,*,*,0.1,4.553846154
SZ,*,*,0.2,6.723076923
SZ,*,*,0.3,8.892307692
SZ,*,*,0.4,11.06153846
SZ,*,*,0.5,13.23076923
SZ,*,*,0.6,15.4
SZ,*,*,0.7,17.56923077
SZ,*,*,0.8,19.73846154
SZ,*,*,0.9,21.90769231
SZ,*,*,1,24.07692308
SZ,*,*,1.1,26.24615385
SZ,*,*,1.2,28.41538462
SZ,*,*,1.3,30.58461538
SZ,*,*,1.4,32.75384615
SZ,*,*,1.5,34.92307692
SZ,*,*,1.6,37.09230769
SZ,*,*,1.7,39.26153846
SZ,*,*,1.8,41.43076923
SZ,*,*,1.9,43.6
SZ,*,*,2,45.76923077
SZ,*,*,2.1,47.93846154
SZ,*,*,2.2,50.10769231
SZ,*,*,2.3,52.27692308
SZ,*,*,2.4,54.44615385
SZ,*,*,2.5,56.61538462
SZ,*,*,2.6,58.78461538
SZ,*,*,2.7,60.95384615
SZ,*,*,2.8,63.12307692
SZ,*,*,2.9,65.29230769
SZ,*,*,3,67.46153846
SZ,*,*,3.1,69.63076923
SZ,*,*,3.2,71.8
SZ,*,*,3.3,73.96923077
SZ,*,*,3.4,76.13846154
SZ,*,*,3.5,78.30769231
SZ,*,*,3.6,80.47692308
SZ,*,*,3.7,82.64615385
SZ,*,*,3.8,84.81538462
SZ,*,*,3.9,86.98461538
SZ,*,*,4,89.15384615
SZ,*,*,4.1,91.32307692
SZ,*,*,4.2,93.49230769
SZ,*,*,4.3,95.66153846
SZ,*,*,4.4,97.83076923
SZ,*,*,4.5,100
SZ,*,*,4.6,102.1692308
SZ,*,*,4.7,104.3384615
SZ,*,*,4.8,106.5076923
SZ,*,*,4.9,108.6769231
SZ,*,*,5,110.8461538
TD,*,*,0.1,4.553846154
TD,*,*,0.2,6.723076923
TD,*,*,0.3,8.892307692
TD,*,*,0.4,11.06153846
TD,*,*,0.5,13.23076923
TD,*,*,0.6,15.4
TD,*,*,0.7,17.56923077
TD,*,*,0.8,19.73846154
TD,*,*,0.9,21.90769231
TD,*,*,1,24.07692308
TD,*,*,1.1,26.24615385
TD,*,*,1.2,28.41538462
TD,*,*,1.3,30.58461538
TD,*,*,1.4,32.75384615
TD,*,*,1.5,34.92307692
TD,*,*,1.6,37.09230769
TD,*,*,1.7,39.26153846
TD,*,*,1.8,41.43076923
TD,*,*,1.9,43.6
TD,*,*,2,45.76923077
TD,*,*,2.1,47.93846154
TD,*,*,2.2,50.10769231
TD,*,*,2.3,52.27692308
TD,*,*,2.4,54.44615385
TD,*,*,2.5,56.61538462
TD,*,*,2.6,58.78461538
TD,*,*,2.7,60.95384615
TD,*,*,2.8,63.12307692
TD,*,*,2.9,65.29230769
TD,*,*,3,67.46153846
TD,*,*,3.1,69.63076923
TD,*,*,3.2,71.8
TD,*,*,3.3,73.96923077
TD,*,*,3.4,76.13846154
TD,*,*,3.5,78.30769231
TD,*,*,3.6,80.47692308
TD,*,*,3.7,82.64615385
TD,*,*,3.8,84.81538462
TD,*,*,3.9,86.98461538
TD,*,*,4,89.15384615
TD,*,*,4.1,91.32307692
TD,*,*,4.2,93.49230769
TD,*,*,4.3,95.66153846
TD,*,*,4.4,97.83076923
TD,*,*,4.5,100
TD,*,*,4.6,102.1692308
TD,*,*,4.7,104.3384615
TD,*,*,4.8,106.5076923
TD,*,*,4.9,108.6769231
TD,*,*,5,110.8461538
TG,*,*,0.1,4.553846154
TG,*,*,0.2,6.723076923
TG,*,*,0.3,8.892307692
TG,*,*,0.4,11.06153846
TG,*,*,0.5,13.23076923
TG,*,*,0.6,15.4
TG,*,*,0.7,17.56923077
TG,*,*,0.8,19.73846154
TG,*,*,0.9,21.90769231
TG,*,*,1,24.07692308
TG,*,*,1.1,26.24615385
TG,*,*,1.2,28.41538462
TG,*,*,1.3,30.58461538
TG,*,*,1.4,32.75384615
TG,*,*,1.5,34.92307692
TG,*,*,1.6,37.09230769
